Duration(Days),Main Cause,Districts,State,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact,Year,Month,Day,Quarter,Month_Sin,Month_Cos,Long_Event,Cause_Group,State_Count,District_Count,Event_Source_Available
1.0,"heavy rains, severe flood","Bijnor, Ghazipurr",Uttar Pradesh,"i)80,265 people in 322 villages affected ii)9,015 hectares of land area,2,864 hectares of cropped area submerged iii)6 houses partially damaged",IMD,,9.0,1991.0,8.0,30.0,0,1991.0,8.0,30.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,2,1
1.0,severe flood,Ballia,Uttar Pradesh,"i)2,99,157 people in 368 villages affected ii)32,703 hectares of land area,13,378 hectares of cropped area submerged iii)108 houses completely,42 partially damaged",IMD,126.0,9.0,1991.0,8.0,31.0,0,1991.0,8.0,31.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,1,1
1.0,severe flood,Banda,Uttar Pradesh,"i)31,629 people in 168 villages affected ii)10,829 hectares of land area,5,866 hectares of cropped area submerged",IMD,456.0,9.0,1991.0,9.0,2.0,0,1991.0,9.0,2.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,1,1
1.0,severe flood,Kheri,Uttar Pradesh,"i)2,61,000 people in 151 villages affected ii)68,371 hectares of land area submerged",IMD,159.0,9.0,1991.0,9.0,4.0,0,1991.0,9.0,4.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,1,1
1.0,"severe flood, heavy rains","Deoria, Mathura",Uttar Pradesh,"i)34,316 people in 23 villages affected ii)4,621 hectares of land area,3,527 hectares of crop area submerged iii)9 houses partially damaged , i)1,99,600 people in 153 villages affected ii)1,44,747 hectares of land area,24,235 hectares of cropped area submerged iii)200 houses completely,8,000 partially damaged",IMD,,9.0,1991.0,9.0,5.0,0,1991.0,9.0,5.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,2,1
1.0,heavy rains,Jaunpur,Uttar Pradesh,"i)29,559 people in 106 villages affected ii)5,652 hectares of land area,2,542 hectares of cropped area submerged iii)3 houses partially damaged",IMD,152.0,9.0,1991.0,9.0,7.0,1,1991.0,9.0,7.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,severe flood,Bara Banki,Uttar Pradesh,"i)33,233 people in 47 villages affected ii)15,234 hectares of land area,6,742 hectares of cropped area submerged iii)118 houses completely damaged",IMD,129.0,9.0,1991.0,9.0,11.0,0,1991.0,9.0,11.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,1,1
1.0,heavy rains,Darjeeling,West Bengal,i)Several houses destroyed ii)Road communication completely disrupted,IMD,309.0,19.0,1991.0,6.0,5.0,0,1991.0,6.0,5.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,Purba Medinipur,West Bengal,,IMD,317.0,19.0,1991.0,6.0,7.0,0,1991.0,6.0,7.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
9.0,severe flood,"Cooch Behar, Darjeeling, Hooghly, Jalpaiguri, Maldah, Murshidabad, Nadia,Dakshin Dinajpur",West Bengal,"i)Maldahh district worst affected ii)100 villages marooned in Maldahh district iii)36.2 lakh people affected iv)35,000 houses damaged v)Entire Belurghat town in Dakshin Dinajpur district submerged under 5 feet of water vi)20 km. stretch of state highway between Belurghat,Gangarampur submerged under flood water",IMD,,19.0,1991.0,9.0,6.0,1,1991.0,9.0,6.0,3.0,-1.0,-1.8369701987210297e-16,1,Other,1,8,1
2.0,heavy rains,New Delhi,Delhi,i)Normal life completely paralysed ii)Electric/Telephone services completely disrupted,IMD,79.0,7.0,1991.0,8.0,25.0,0,1991.0,8.0,25.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
6.0,severe,"East Godavari,Khammam",Andhra Pradesh,13 villages inundated,IMD,,28.0,1992.0,8.0,15.0,0,1992.0,8.0,15.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Other,1,2,1
4.0,heavy rains,"East Godavari, Guntur, Krishna, Kurnool, Mahabubnagar,  Sri Potti Sriramulu Nellore, Prakasam, Srikakulam, Visakhapatnam, Vizianagaram,West Godavari",Andhra Pradesh,"i)11,52,229 villages affected ii)27,000 houses damaged iii)Land area of 2,29,925 hectares submerged under water iv)55,000 tonnes of rice worth Rs. 30 crore lost in East Godavari district",IMD,,28.0,1992.0,11.0,16.0,1,1992.0,11.0,16.0,4.0,-0.5000000000000004,0.8660254037844384,0,Heavy Rain,1,11,1
2.0,severe,Tinsukia,Assam,i)1.25 lakh people in 120 villages affected ii)Many houses washe daway iii)Extensive damage to standing crop reported,IMD,302.0,18.0,1992.0,4.0,4.0,1,1992.0,4.0,4.0,2.0,0.8660254037844387,-0.4999999999999998,0,Other,1,1,1
9.0,severe,"Barpeta, Dhemaji, Dhubri, Goalpara, Jorhat, Kamrup, Lakhimpur, Mancachar, Nagaon, Nalbari, Sivasagar, Sonitpur,Tinsukia",Assam,"i)1,152 villages of population 5,52,551 people affected ii)1,21,081 hectares of land area submerged under flood water iii)In Nalbari district 59 houses,,in Dhemaji 6  houses washed away iv)Cropped land 29,581 hectares submerged v)Road communication in Lakhimpur district completely disrupted vi)A portion of Goalpara-Matia P.W.D. road washed away disrupting road communication in Goalpara district vii)Road communication on National highway No. 37,52 suspended. Surface communication on Sivasagar-Simulguri road also suspended viii)In Dhemaji, Joni town cut off as national highway submerged at several places",IMD,,18.0,1992.0,6.0,22.0,1,1992.0,6.0,22.0,2.0,1.2246467991473532e-16,-1.0,1,Other,1,13,1
8.0,severe,"Ahmedabad, Bhavnagar, Surat,Valsad",Gujarat,"i)10,000 people marooned ii)5 houses in Ahmendabad damaged iii)Telecommunication services,power supply disrupted",IMD,,24.0,1992.0,6.0,19.0,1,1992.0,6.0,19.0,2.0,1.2246467991473532e-16,-1.0,1,Other,1,4,1
12.0,heavy rains,"Banas Kantha, Bharuch, Junagadh,Kachchh,Rajkot",Gujarat,"i)In Kachchh district 100 people marooned, 100 huts,houses either completely destroyed or badly damaged ii)Hundreds of acres of fertile land flooded iii)Gujarat electricity board colony at Panandhro completely submerged under rainwater iv)Road communication between Narayan Sarovar,Panandhro submerged under 4 ft of water",IMD,,24.0,1992.0,7.0,21.0,1,1992.0,7.0,21.0,3.0,-0.4999999999999997,-0.8660254037844388,1,Heavy Rain,1,5,1
1.0,heavy rains,Shimla,Himachal Pradesh,,IMD,23.0,2.0,1992.0,7.0,17.0,1,1992.0,7.0,17.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",Himachal Pradesh,"i)Normal life completely paralysed ii)Vehicular traffic,telecommunication services disrupted",IMD,,2.0,1992.0,8.0,17.0,0,1992.0,8.0,17.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,12,1
1.0,heavy rains,"Lahul And Spiti, Chamba, Kangra, Kullu, Mandi, Kinnaur, Una, Shimla, Solan, Sirmaur, Hamirpur, Bilaspur",Himachal Pradesh,"i)320km. long Hindustan-Tibet road blocked beyond Tapri due to landslide ii)Vayudoot flights on Delhi-Shimla,Shimla-Kalka route suspended",IMD,,2.0,1992.0,8.0,20.0,0,1992.0,8.0,20.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,12,1
1.0,heavy rains,Hamirpur,Himachal Pradesh,"i)Extensive damage to property,crop reported in Bijhari block ii)Two houses completely,one partially damaged",IMD,17.0,2.0,1992.0,8.0,31.0,0,1992.0,8.0,31.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
6.0,severe,"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",Jammu and Kashmir,"i)More than 6 lakh people marooned. Entire Ladakh region cut off from rest of the country as road Zojila washed away,8 bridges on Srinagar-Kargil road extensively damaged ii)Property worth Rs. 164 crores damaged iii)36,000 houses either totally or partially damaged iv)Damaged of standing crop estimated to worth Rs 45 crores v)230 bridge,culverts washed away vi)Salal hydel project power house flooded vii)Historic Kohinoor bridge washed away viii)Two third of 500 ft span of Akhnoor bridge connecting Jammu with Srinagar damaged",IMD,,,1992.0,9.0,8.0,1,1992.0,9.0,8.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,22,1
1.0,heavy rains,Bengaluru Rural,Karnataka,500 houses submerged under rain water,IMD,526.0,29.0,1992.0,10.0,7.0,0,1992.0,10.0,7.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,1,1
3.0,heavy rains,"Beedar, Kalaburagi, Belagavi, Yadgir, Bagalkotee, Raichur, Koppal, Gadag, Ballari, Dharwad, Uttar Kashia Kannada, Haveri, Chitradurga, Davangere, Shivamogga, Udupi, Chikkamagaluru, Chikkaballapura, Hassan, Kolar, Bengaluru Rural, Dakshina Kannada, Bengaluru Urban, Kodagu, Chamarajanagaraa, Tumakuru, Ramanagara, Mandya, Mysuru, Vijayapura",Karnataka,i)Thousands of houses damaged ii)Thousands of livestock lost iii)Lakhs of hectares of crop land submerged iv)Extensive damage to crop reported v)The loss estimated to worth Rs 155 crores,IMD,,29.0,1992.0,11.0,16.0,1,1992.0,11.0,16.0,4.0,-0.5000000000000004,0.8660254037844384,0,Heavy Rain,1,30,1
2.0,heavy rains,"Alappuzha,Ernakulam",Kerala,i)Several houses damaged ii)100 coconut trees uprooted,IMD,,32.0,1992.0,5.0,18.0,0,1992.0,5.0,18.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,2,1
2.0,heavy rains,"Kasaragod, Wayanad, Kozhikode, Malappuram, Palakkad, Thrissur, Idukki, Ernakulam, Alappuzha, Kottayam, Pathanamthitta, Kollam, Thiruvananthapuram, Kannur",Kerala,"i)Low lying areas flooded ii)Extensive damage property,agriculture reported iii)Railway services disrupted due to flooding of railway tracks",IMD,,32.0,1992.0,6.0,8.0,0,1992.0,6.0,8.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,14,1
1.0,heavy rains,"Kasaragod, Wayanad, Kozhikode, Malappuram, Palakkad, Thrissur, Idukki, Ernakulam, Alappuzha, Kottayam, Pathanamthitta, Kollam, Thiruvananthapuram, Kannur",Kerala,Loss estimated to worth Rs. 56 lakh,IMD,,32.0,1992.0,7.0,2.0,1,1992.0,7.0,2.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,14,1
1.0,heavy rains,"Alappuzha,Kollam",Kerala,12 fishing boats capsized,IMD,,32.0,1992.0,7.0,16.0,0,1992.0,7.0,16.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,2,1
2.0,heavy rains,Ernakulam,Kerala,600 families evacuated to safer places,IMD,555.0,32.0,1992.0,7.0,27.0,0,1992.0,7.0,27.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Kollam,Kerala,150 houses collapsed,IMD,559.0,32.0,1992.0,7.0,31.0,0,1992.0,7.0,31.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,"Kollam,Kozhikode",Kerala,,IMD,,32.0,1992.0,8.0,8.0,0,1992.0,8.0,8.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,2,1
2.0,heavy rains,"Alappuzha, Kollam, Pathanamthitta,Thiruvananthapuram",Kerala,"i)5,000 houses collapsed ii)Railway line submerged disrupting railway services",IMD,,32.0,1992.0,10.0,10.0,1,1992.0,10.0,10.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,4,1
2.0,heavy rains,"Chhatarpur,Panna",Madhya Pradesh,i)Several Kachchhcha houses collapsed ii)Road communication disrupted due to damage of road,IMD,,23.0,1992.0,9.0,12.0,0,1992.0,9.0,12.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,2,1
4.0,flash flood,Yavatmal,Maharashtra,"i)Flood water entered into the villages situated on the Umarkhed road ii)200 houses,trees swept away iii)Extensive damaged to property reported ",IMD,500.0,27.0,1992.0,6.0,20.0,0,1992.0,6.0,20.0,2.0,1.2246467991473532e-16,-1.0,0,Flash Flood,1,1,1
2.0,heavy rains,Mumbai,Maharashtra,"i)Low lying areas flooded ii)Suburbanan train services both on western,central railway disrupted",IMD,482.0,27.0,1992.0,7.0,18.0,0,1992.0,7.0,18.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
7.0,heavy rains,Mumbai,Maharashtra,,IMD,482.0,27.0,1992.0,7.0,22.0,0,1992.0,7.0,22.0,3.0,-0.4999999999999997,-0.8660254037844388,1,Heavy Rain,1,1,1
1.0,heavy rains,Mumbai,Maharashtra,i)Normal life completely paralysed ii)Low lying areas flooded iii)Suburbanan train services delayed,IMD,482.0,27.0,1992.0,8.0,4.0,0,1992.0,8.0,4.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
4.0,heavy rains,Nagpur,Maharashtra,200 people rescued from Narla village,IMD,484.0,27.0,1992.0,8.0,15.0,1,1992.0,8.0,15.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,Mumbai,Maharashtra,,IMD,482.0,27.0,1992.0,8.0,16.0,0,1992.0,8.0,16.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,"Akola, Buldhana, Chandrapur, Gadchiroli, Nagpur,Yavatmal",Maharashtra,7 houses collapsed,IMD,,27.0,1992.0,8.0,21.0,1,1992.0,8.0,21.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,6,1
1.0,heavy rains,Pune,Maharashtra,,IMD,490.0,27.0,1992.0,8.0,31.0,0,1992.0,8.0,31.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,"Akola, Mumbai, Yavatmal",Maharashtra,i)Normal life paralysed ii)Low lying areas flooded iii)Local train on central railway were running behind schedule,IMD,,27.0,1992.0,9.0,2.0,0,1992.0,9.0,2.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,3,1
2.0,heavy rains,Aizawl,Mizoram,17 houses swept away,IMD,261.0,15.0,1992.0,8.0,9.0,1,1992.0,8.0,9.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,Champhai,Mizoram,"4 houses completely,8 partially damaged",IMD,262.0,15.0,1992.0,9.0,23.0,0,1992.0,9.0,23.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,heavy rains,"Baleshwar,Cuttack",Odisha,,IMD,,21.0,1992.0,5.0,2.0,0,1992.0,5.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,2,1
1.0,heavy rains,"Baleshwar, Cuttack, Ganjam,Puri",Odisha,"i)18 lakh people affected ii)Many low lying areas submerged iii)500 houses collapsed iv)Thousands of electricity poles,transformers damaged v)Several trees uprooted causing complete disruption of vehicular traffic",IMD,,21.0,1992.0,6.0,17.0,1,1992.0,6.0,17.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,4,1
1.0,heavy rains,"Cuttack,Puri",Odisha,i)6 power transmission tower damaged ii)Damages estimated to worth Rs. 70 lakhs,IMD,,21.0,1992.0,6.0,24.0,0,1992.0,6.0,24.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,2,1
2.0,heavy rains,"Baleshwar , Cuttack, Ganjam,Koraput",Odisha,"i)Road communication between Bhubaneswar,Bhanjanagar via Belaguntha cut off, following damaged to a bridge over river Loharkhandi near Bhanjanagar ii)Operational work of paradeep port affected",IMD,,21.0,1992.0,7.0,26.0,0,1992.0,7.0,26.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
18.0,severe,"Baleshwar, Bargarh, Cuttack, Ganjam, Kalahandi, Koraput, Kandhamal,Puri",Odisha,"i)8 lakh people affected ii)Several vilages marooned iii)Crop in 30,000 acres of land damaged iv)Several roads damaged in Bargarh, Kalahandi,Phulbani districts",IMD,,21.0,1992.0,8.0,17.0,1,1992.0,8.0,17.0,3.0,-0.8660254037844385,-0.5000000000000004,1,Other,1,8,1
1.0,heavy rains,Jaipur,Rajasthan,,IMD,102.0,8.0,1992.0,7.0,17.0,0,1992.0,7.0,17.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Jaipur,Rajasthan,,IMD,102.0,8.0,1992.0,7.0,25.0,0,1992.0,7.0,25.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Bhilwara,Rajasthan,,IMD,92.0,8.0,1992.0,7.0,30.0,0,1992.0,7.0,30.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,"Jodhpur,Sawai Madhopur",Rajasthan,Panchara bund damaged,IMD,,8.0,1992.0,8.0,8.0,0,1992.0,8.0,8.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,2,1
1.0,heavy rains,Sirohi,Rajasthan,,IMD,115.0,8.0,1992.0,9.0,7.0,0,1992.0,9.0,7.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,heavy rains,Ganganagar,Rajasthan,300 Kachchhcha houses damaged,IMD,100.0,8.0,1992.0,9.0,8.0,0,1992.0,9.0,8.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,heavy rains,Gangtok,Sikkim,,IMD,225.0,11.0,1992.0,8.0,22.0,0,1992.0,8.0,22.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
3.0,heavy rains,Kanniyakumariumari,Tamil Nadu,i)Hundreds of houses dmaged ii)Loss estimated to worth Rs. 565 lakh,IMD,,33.0,1992.0,10.0,9.0,0,1992.0,10.0,9.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,1,1
18.0,severe,"Prayagraj, Ballia, Banda, Chamoli, Fatehpur, Ghazipurr, Kanpur nagar Nagar,Kanpur nagar Dehat, Pithoragarh,Varanasi",Uttar Pradesh,"i)Ballia, Banda,Ghazipur worst affected districts ii)2.62 million people in 3,424 villages affected iii)Land area of 47.51 lakh hectares including 24.51 lakh hectares of cropped area affected iv)Total loss estimated to worth Rs. 340 crores v)In Banda district, 20,700 houses swept away,40,000 houses damaged vi)Several roads blocke due to landslide disrupting vehicular traffic",IMD,,9.0,1992.0,9.0,3.0,1,1992.0,9.0,3.0,3.0,-1.0,-1.8369701987210297e-16,1,Other,1,10,1
1.0,heavy rains,South 24 Parganas*,West Bengal,"i)Vast areas in Antali grampanchayat under Gosaba block affected ii)Several houses,two school buildings damaged iii)Damage to rabi crop reported",IMD,304.0,19.0,1992.0,4.0,5.0,0,1992.0,4.0,5.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,1,1
5.0,heavy rains,Purba Medinipur,West Bengal,"i)700 mud houses collapsed ii)1,000 mud houses inundated in Egra, Paniparul,Patashpur blocks",IMD,317.0,19.0,1992.0,6.0,18.0,1,1992.0,6.0,18.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,flash flood,Purulia,West Bengal,"i)20 lakh people affected ii)2,000 families in 8 villages rendered homeless iii)4,000 acres of paddy field submerged iv)500 mud houses damaged v)32 bridges,culverts damaged vi)200 metres of railway track on Puruliya Tatanagar section severely damaged suspending train services vii)National highway No. 31 linking Puruliya with rest of the state breached at several places",IMD,321.0,19.0,1992.0,9.0,26.0,1,1992.0,9.0,26.0,3.0,-1.0,-1.8369701987210297e-16,0,Flash Flood,1,1,1
1.0,heavy rains,Chandigarh,Punjab,,IMD,44.0,3.0,1992.0,8.0,18.0,0,1992.0,8.0,18.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,"North, North East, West, East, South West, Central, New New Delhi, South, Shahdara, South East, North West",Delhi,,IMD,,7.0,1992.0,7.0,24.0,0,1992.0,7.0,24.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,11,1
5.0,flash flood,"Hyderabad, Kurnool,Mahabubnagar",Andhra Pradesh,"(i) 2,265 houses fully,8,149 partially damaged. (ii) 109 villages affected. (iii) Extensive damage of standing crop reported.",IMD,,28.0,1993.0,10.0,7.0,1,1993.0,10.0,7.0,4.0,-0.8660254037844386,0.5000000000000001,0,Flash Flood,1,3,1
1.0,flash flood,Tawang,Arunachal Pradesh,"10 houses washed away,",IMD,238.0,12.0,1993.0,9.0,5.0,1,1993.0,9.0,5.0,3.0,-1.0,-1.8369701987210297e-16,0,Flash Flood,1,1,1
9.0,"severe flood (brahmaputra,its tributaries)",Karimganj,Assam,"(i) 52 villages having population of 50,000 affected. (ii) Longlai river breached its embankment at six places causing extensive damage to paddy field. (iii) National highway No. 44 flooded disrupting v������������hicular traffic. (iv) On national highway, the road breached at Chand kheira disrupting road communication between Tripura,Assam.",IMD,293.0,18.0,1993.0,5.0,4.0,0,1993.0,5.0,4.0,2.0,0.49999999999999994,-0.8660254037844387,1,River/Water System,1,1,1
15.0,,"Barpeta, Cachar, Darrang, Dhemaji, Dhubri, Dibrugarh,Goalpara, Golaghat, Hailakandi, Jorhat, Kamrup, Karimganj,  Lakhimpur, Mancachar, Nagaon, Nalbari, Sivasagar, Sonitpur,Tinsukia",Assam,"(i) 22,99,523 people in 3,498 villages affected. (ii)4,62,433 hectares of land,1,34,956 hectares of cropped land submerged. (iii) 2,525 houses fully,2,563 panially damaged. (iv) Railway,road communication at several places disrupted. (v) 16 km. long national highway No. 52 submerged.",IMD,,18.0,1993.0,6.0,5.0,1,1993.0,6.0,5.0,2.0,1.2246467991473532e-16,-1.0,1,Other,1,19,1
21.0,"severe flood . (brahmaputra,its tributaries)","Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dhubri, Goalpara, Hailakandi, Jorhat, Kamrup, Karimganj,   Kokrajhar,  Lakhimpur, Mancachar,Nalbari",Assam,"(i) 24,78,781 people in 2,338 villages affected. (ii) 3,72,832 hectares of land area,87,000 hectares of cropped area flooded. (iii) 5,708 houses fully,9,550 partially damaged. (iv) Surface,railway communication between state,the rest of the country remained cut off for number of days. (v) National highway No. 52 submerged at several places disrupting the vehicular traffic completely.",IMD,,18.0,1993.0,7.0,20.0,1,1993.0,7.0,20.0,3.0,-0.4999999999999997,-0.8660254037844388,1,River/Water System,1,15,1
26.0,"severe flood (brahmaputra,its tributaries)","Barpeta, Dhemaji, Dhubri, Golaghat, Jorhat, Karbi Anglong, Lakhimpur, Mancachar,Sivasagar",Assam,"(i) 6,30,822 people in 894 villages affected. (ii) 1,388 houscs damaged. (iii) 1,51,681 hectares of land area,43,019 hectares of cropped area flooded. ",IMD,,18.0,1993.0,8.0,10.0,0,1993.0,8.0,10.0,3.0,-0.8660254037844385,-0.5000000000000004,1,River/Water System,1,9,1
10.0,"severe flood (ganga,its tributaries)","Darbhanga, Purbi Champaran, Muzaffarpur,Sitamarhi",Bihar,"(i) 1.5 lakh people affected. (ii) Standing crop in 50,000 hectares of land worth Rs. 5.56 crores damaged. (iii) Public utilities wonh Rs 419 crores damaged. (iv) 300 metre long railway line between Dhang,Righa on Darbhanga-Narkatiaganj washed away. (v) River embankment breached at 15 places.",IMD,,10.0,1993.0,7.0,22.0,1,1993.0,7.0,22.0,3.0,-0.4999999999999997,-0.8660254037844388,1,Other,1,4,1
