Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
19111,Sylhet,1958,8,34.4,25.0,640.0,90.0,1.390740741,6.8,4.473076923,41891,694533.2,752277.9,24.88,91.93,35,1958.08,1
19112,Sylhet,1958,9,34.8,25.0,453.0,87.0,1.175925926,5.5,4.711538462,41891,694533.2,752277.9,24.88,91.93,35,1958.09,1
19120,Sylhet,1959,5,34.1,22.3,800.0,85.0,1.668518519,6.0,6.025,41891,694533.2,752277.9,24.88,91.93,35,1959.05,1
19121,Sylhet,1959,6,35.1,24.6,1106.0,90.0,1.566666667,6.5,3.644230769,41891,694533.2,752277.9,24.88,91.93,35,1959.06,1
19123,Sylhet,1959,8,34.3,25.4,600.0,87.0,1.390740741,6.1,4.473076923,41891,694533.2,752277.9,24.88,91.93,35,1959.08,1
19124,Sylhet,1959,9,34.2,24.6,710.0,87.0,1.175925926,6.1,4.711538462,41891,694533.2,752277.9,24.88,91.93,35,1959.09,1
19133,Sylhet,1960,6,35.1,24.9,483.0,87.0,0.4,5.9,3.644230769,41891,694533.2,752277.9,24.88,91.93,35,1960.06,1
19134,Sylhet,1960,7,34.4,24.8,1118.0,87.0,0.6,7.5,3.719230769,41891,694533.2,752277.9,24.88,91.93,35,1960.07,1
19136,Sylhet,1960,9,34.9,24.8,552.0,86.0,0.5,6.2,4.711538462,41891,694533.2,752277.9,24.88,91.93,35,1960.09,1
19144,Sylhet,1961,5,36.9,23.3,605.0,81.0,1.7,4.9,6.025,41891,694533.2,752277.9,24.88,91.93,35,1961.05,1
19145,Sylhet,1961,6,35.8,24.6,922.0,87.0,1.5,6.7,3.644230769,41891,694533.2,752277.9,24.88,91.93,35,1961.06,1
19147,Sylhet,1961,8,35.1,25.4,509.0,86.0,1.3,6.6,4.473076923,41891,694533.2,752277.9,24.88,91.93,35,1961.08,1
19157,Sylhet,1962,6,34.7,24.8,918.0,89.0,0.7,7.7,3.7,41891,694533.2,752277.9,24.88,91.93,35,1962.06,1
19159,Sylhet,1962,8,33.9,24.7,822.0,89.0,0.6,7.6,3.4,41891,694533.2,752277.9,24.88,91.93,35,1962.08,1
19169,Sylhet,1963,6,35.8,24.6,810.0,89.0,1.8,6.8,3.9,41891,694533.2,752277.9,24.88,91.93,35,1963.06,1
19170,Sylhet,1963,7,35.6,25.4,681.0,89.0,1.4,7.1,4.1,41891,694533.2,752277.9,24.88,91.93,35,1963.07,1
19171,Sylhet,1963,8,33.4,25.3,557.0,88.0,1.3,6.8,4.5,41891,694533.2,752277.9,24.88,91.93,35,1963.08,1
19172,Sylhet,1963,9,34.4,25.0,512.0,85.0,1.2,6.1,6.7,41891,694533.2,752277.9,24.88,91.93,35,1963.09,1
19179,Sylhet,1964,4,33.6,21.0,526.0,80.0,2.2,6.1,7.1,41891,694533.2,752277.9,24.88,91.93,35,1964.04,1
19181,Sylhet,1964,6,32.5,24.2,1294.0,90.0,1.6,7.4,3.3,41891,694533.2,752277.9,24.88,91.93,35,1964.06,1
19182,Sylhet,1964,7,34.4,24.8,1116.0,89.0,1.8,7.5,3.0,41891,694533.2,752277.9,24.88,91.93,35,1964.07,1
19183,Sylhet,1964,8,34.8,25.4,538.0,86.0,1.5,6.8,5.7,41891,694533.2,752277.9,24.88,91.93,35,1964.08,1
19184,Sylhet,1964,9,34.2,24.7,582.0,88.0,1.1,6.4,4.8,41891,694533.2,752277.9,24.88,91.93,35,1964.09,1
19193,Sylhet,1965,6,34.2,24.4,916.0,89.0,2.0,7.0,2.5,41891,694533.2,752277.9,24.88,91.93,35,1965.06,1
19194,Sylhet,1965,7,33.8,24.9,508.0,88.0,1.7,6.8,3.2,41891,694533.2,752277.9,24.88,91.93,35,1965.07,1
19195,Sylhet,1965,8,33.7,24.3,666.0,90.0,1.8,7.2,3.2,41891,694533.2,752277.9,24.88,91.93,35,1965.08,1
19196,Sylhet,1965,9,34.4,24.6,550.0,88.0,1.0,6.3,4.2,41891,694533.2,752277.9,24.88,91.93,35,1965.09,1
19204,Sylhet,1966,5,32.1,22.7,551.0,81.0,1.5,5.7,6.2,41891,694533.2,752277.9,24.88,91.93,35,1966.05,1
19206,Sylhet,1966,7,31.6,25.0,1075.0,87.0,1.6,7.1,4.2,41891,694533.2,752277.9,24.88,91.93,35,1966.07,1
19207,Sylhet,1966,8,32.1,25.1,958.0,86.0,1.7,7.2,3.2,41891,694533.2,752277.9,24.88,91.93,35,1966.08,1
19208,Sylhet,1966,9,32.1,24.5,537.0,86.0,1.3,5.7,5.0,41891,694533.2,752277.9,24.88,91.93,35,1966.09,1
19217,Sylhet,1967,6,34.1,24.0,1019.0,88.0,2.2,6.8,4.7,41891,694533.2,752277.9,24.88,91.93,35,1967.06,1
19218,Sylhet,1967,7,34.6,25.3,618.0,86.0,1.9,6.9,4.6,41891,694533.2,752277.9,24.88,91.93,35,1967.07,1
19219,Sylhet,1967,8,34.6,25.2,399.0,84.0,1.8,6.6,5.9,41891,694533.2,752277.9,24.88,91.93,35,1967.08,1
19220,Sylhet,1967,9,33.8,24.5,573.0,88.0,1.6,6.6,4.1,41891,694533.2,752277.9,24.88,91.93,35,1967.09,1
19228,Sylhet,1968,5,36.1,22.1,660.0,83.0,0.6,6.9,5.4,41891,694533.2,752277.9,24.88,91.93,35,1968.05,1
19229,Sylhet,1968,6,36.1,24.4,815.0,88.0,0.9,7.3,3.1,41891,694533.2,752277.9,24.88,91.93,35,1968.06,1
19230,Sylhet,1968,7,34.1,25.0,812.0,89.0,1.1,7.2,3.2,41891,694533.2,752277.9,24.88,91.93,35,1968.07,1
19231,Sylhet,1968,8,33.5,24.7,826.0,88.0,0.8,7.0,4.6,41891,694533.2,752277.9,24.88,91.93,35,1968.08,1
19232,Sylhet,1968,9,34.0,24.3,630.0,90.0,0.5,6.1,4.2,41891,694533.2,752277.9,24.88,91.93,35,1968.09,1
19240,Sylhet,1969,5,35.6,23.3,459.0,78.0,1.2,4.7,8.2,41891,694533.2,752277.9,24.88,91.93,35,1969.05,1
19241,Sylhet,1969,6,33.9,24.1,704.0,89.0,1.4,7.6,3.8,41891,694533.2,752277.9,24.88,91.93,35,1969.06,1
19242,Sylhet,1969,7,34.7,25.2,738.0,87.0,1.2,7.0,5.0,41891,694533.2,752277.9,24.88,91.93,35,1969.07,1
19243,Sylhet,1969,8,33.9,24.5,964.0,90.0,1.3,7.4,3.7,41891,694533.2,752277.9,24.88,91.93,35,1969.08,1
19252,Sylhet,1970,5,34.4,23.1,851.0,81.0,1.6,5.0,7.7,41891,694533.2,752277.9,24.88,91.93,35,1970.05,1
19253,Sylhet,1970,6,35.0,24.7,955.0,88.0,1.7,7.0,4.6,41891,694533.2,752277.9,24.88,91.93,35,1970.06,1
19254,Sylhet,1970,7,35.0,24.6,1076.0,90.0,1.5,7.1,3.1,41891,694533.2,752277.9,24.88,91.93,35,1970.07,1
19255,Sylhet,1970,8,34.4,25.2,662.0,87.0,1.0,6.6,5.3,41891,694533.2,752277.9,24.88,91.93,35,1970.08,1
19256,Sylhet,1970,9,33.9,24.7,622.0,88.0,1.0,6.1,5.1,41891,694533.2,752277.9,24.88,91.93,35,1970.09,1
19257,Sylhet,1970,10,33.9,22.1,608.0,86.0,1.4,4.4,6.6,41891,694533.2,752277.9,24.88,91.93,35,1970.1,1
19265,Sylhet,1971,6,33.9,24.7,731.0,87.0,1.5,7.3,2.5,41891,694533.2,752277.9,24.88,91.93,35,1971.06,1
19266,Sylhet,1971,7,34.5,24.5,510.0,87.0,1.6,7.1,3.3,41891,694533.2,752277.9,24.88,91.93,35,1971.07,1
19267,Sylhet,1971,8,33.3,24.3,571.0,86.0,1.3,7.2,3.5,41891,694533.2,752277.9,24.88,91.93,35,1971.08,1
19275,Sylhet,1972,4,34.0,19.7,445.0,78.0,2.1,5.5,7.2,41891,694533.2,752277.9,24.88,91.93,35,1972.04,1
19277,Sylhet,1972,6,34.7,23.7,829.0,88.0,1.3,6.4,4.2,41891,694533.2,752277.9,24.88,91.93,35,1972.06,1
19278,Sylhet,1972,7,36.7,25.1,826.0,86.0,1.1,7.0,4.9,41891,694533.2,752277.9,24.88,91.93,35,1972.07,1
19279,Sylhet,1972,8,33.9,24.6,479.0,86.0,0.9,6.8,5.7,41891,694533.2,752277.9,24.88,91.93,35,1972.08,1
19288,Sylhet,1973,5,32.1,22.7,551.0,81.0,1.5,5.7,5.8,41891,694533.2,752277.9,24.88,91.93,35,1973.05,1
19289,Sylhet,1973,6,31.5,24.4,788.0,87.0,1.3,6.8,2.2,41891,694533.2,752277.9,24.88,91.93,35,1973.06,1
19290,Sylhet,1973,7,31.6,25.0,778.0,87.0,1.3,7.1,6.1,41891,694533.2,752277.9,24.88,91.93,35,1973.07,1
19291,Sylhet,1973,8,32.1,25.1,603.0,86.0,1.1,6.8,6.8,41891,694533.2,752277.9,24.88,91.93,35,1973.08,1
19292,Sylhet,1973,9,32.1,24.4,495.0,86.0,0.9,6.1,5.2,41891,694533.2,752277.9,24.88,91.93,35,1973.09,1
19300,Sylhet,1974,5,35.0,22.8,505.0,82.0,1.0,6.0,6.7,41891,694533.2,752277.9,24.88,91.93,35,1974.05,1
19301,Sylhet,1974,6,34.4,24.0,1014.0,88.0,0.8,7.0,4.8,41891,694533.2,752277.9,24.88,91.93,35,1974.06,1
19302,Sylhet,1974,7,32.5,24.4,1128.0,91.0,0.8,7.7,2.1,41891,694533.2,752277.9,24.88,91.93,35,1974.07,1
19303,Sylhet,1974,8,34.2,25.1,854.0,87.0,0.7,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,1974.08,1
19304,Sylhet,1974,9,33.9,23.8,714.0,87.0,0.4,6.1,5.6,41891,694533.2,752277.9,24.88,91.93,35,1974.09,1
19312,Sylhet,1975,5,34.7,22.5,567.0,81.0,0.7,5.5,6.8,41891,694533.2,752277.9,24.88,91.93,35,1975.05,1
19313,Sylhet,1975,6,31.5,24.4,788.0,87.0,1.3,6.8,5.9,41891,694533.2,752277.9,24.88,91.93,35,1975.06,1
19314,Sylhet,1975,7,32.8,24.4,1061.0,87.0,0.4,7.4,2.9,41891,694533.2,752277.9,24.88,91.93,35,1975.07,1
19315,Sylhet,1975,8,33.9,24.9,737.0,86.0,0.4,6.6,5.8,41891,694533.2,752277.9,24.88,91.93,35,1975.08,1
19316,Sylhet,1975,9,33.3,24.4,466.0,86.0,0.3,6.4,4.6,41891,694533.2,752277.9,24.88,91.93,35,1975.09,1
19325,Sylhet,1976,6,32.5,23.7,1155.0,90.0,0.7,6.8,3.5,41891,694533.2,752277.9,24.88,91.93,35,1976.06,1
19326,Sylhet,1976,7,34.1,24.7,1096.0,87.0,0.3,6.7,4.8,41891,694533.2,752277.9,24.88,91.93,35,1976.07,1
19327,Sylhet,1976,8,33.6,24.5,880.0,89.0,0.5,6.6,4.1,41891,694533.2,752277.9,24.88,91.93,35,1976.08,1
19335,Sylhet,1977,4,32.1,19.9,759.0,84.0,1.4,6.6,4.0,41891,694533.2,752277.9,24.88,91.93,35,1977.04,1
19337,Sylhet,1977,6,33.4,23.6,787.0,89.0,0.8,7.1,3.2,41891,694533.2,752277.9,24.88,91.93,35,1977.06,1
19338,Sylhet,1977,7,33.6,25.4,516.0,87.0,0.7,7.0,4.1,41891,694533.2,752277.9,24.88,91.93,35,1977.07,1
19339,Sylhet,1977,8,35.0,25.0,743.0,86.0,0.9,6.4,5.4,41891,694533.2,752277.9,24.88,91.93,35,1977.08,1
19348,Sylhet,1978,5,36.1,22.2,791.0,84.0,1.4,6.8,5.0,41891,694533.2,752277.9,24.88,91.93,35,1978.05,1
19349,Sylhet,1978,6,33.1,24.3,870.0,89.0,0.7,7.1,3.1,41891,694533.2,752277.9,24.88,91.93,35,1978.06,1
19350,Sylhet,1978,7,33.9,24.8,722.0,86.0,0.8,7.0,3.7,41891,694533.2,752277.9,24.88,91.93,35,1978.07,1
19361,Sylhet,1979,6,36.4,24.9,929.0,85.0,2.9,6.0,4.6,41891,694533.2,752277.9,24.88,91.93,35,1979.06,1
19362,Sylhet,1979,7,35.8,24.9,1322.0,90.0,2.7,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,1979.07,1
19364,Sylhet,1979,9,34.2,24.0,587.0,88.0,0.6,5.5,4.7,41891,694533.2,752277.9,24.88,91.93,35,1979.09,1
19371,Sylhet,1980,4,35.8,21.4,519.0,74.0,1.3,5.2,7.5,41891,694533.2,752277.9,24.88,91.93,35,1980.04,1
19372,Sylhet,1980,5,32.9,21.5,758.0,83.0,1.3,5.8,6.3,41891,694533.2,752277.9,24.88,91.93,35,1980.05,1
19373,Sylhet,1980,6,34.6,25.2,457.0,85.0,1.0,6.8,5.2,41891,694533.2,752277.9,24.88,91.93,35,1980.06,1
19377,Sylhet,1980,10,32.6,21.9,489.0,83.0,0.9,3.4,7.3,41891,694533.2,752277.9,24.88,91.93,35,1980.1,1
19384,Sylhet,1981,5,34.4,22.4,1000.0,82.0,1.1,5.6,6.3,41891,694533.2,752277.9,24.88,91.93,35,1981.05,1
19386,Sylhet,1981,7,34.4,24.8,1113.0,89.0,1.0,7.1,3.7,41891,694533.2,752277.9,24.88,91.93,35,1981.07,1
19387,Sylhet,1981,8,35.8,25.3,747.0,87.0,1.0,6.6,5.5,41891,694533.2,752277.9,24.88,91.93,35,1981.08,1
19388,Sylhet,1981,9,35.5,24.7,464.0,85.0,0.8,5.9,5.4,41891,694533.2,752277.9,24.88,91.93,35,1981.09,1
19395,Sylhet,1982,4,35.0,20.5,732.0,80.0,1.8,5.6,6.4,41891,694533.2,752277.9,24.88,91.93,35,1982.04,1
19396,Sylhet,1982,5,36.7,23.1,509.0,79.0,1.1,3.9,8.2,41891,694533.2,752277.9,24.88,91.93,35,1982.05,1
19397,Sylhet,1982,6,35.4,24.8,870.0,88.0,1.1,6.8,3.5,41891,694533.2,752277.9,24.88,91.93,35,1982.06,1
19398,Sylhet,1982,7,34.4,24.9,807.0,88.0,1.1,6.9,3.5,41891,694533.2,752277.9,24.88,91.93,35,1982.07,1
19399,Sylhet,1982,8,34.9,25.4,661.0,85.0,1.3,6.5,6.2,41891,694533.2,752277.9,24.88,91.93,35,1982.08,1
19400,Sylhet,1982,9,35.8,24.5,513.0,88.0,0.9,5.9,3.9,41891,694533.2,752277.9,24.88,91.93,35,1982.09,1
19408,Sylhet,1983,5,34.8,22.6,580.0,82.0,1.0,5.0,6.1,41891,694533.2,752277.9,24.88,91.93,35,1983.05,1
19409,Sylhet,1983,6,34.5,24.5,667.0,86.0,0.8,6.2,4.7,41891,694533.2,752277.9,24.88,91.93,35,1983.06,1
19410,Sylhet,1983,7,34.4,25.6,952.0,88.0,0.8,6.7,4.1,41891,694533.2,752277.9,24.88,91.93,35,1983.07,1
19411,Sylhet,1983,8,35.5,25.1,858.0,87.0,0.8,6.9,4.5,41891,694533.2,752277.9,24.88,91.93,35,1983.08,1
19412,Sylhet,1983,9,34.4,24.9,536.0,87.0,0.5,6.7,4.7,41891,694533.2,752277.9,24.88,91.93,35,1983.09,1
19420,Sylhet,1984,5,34.4,22.2,900.0,86.0,1.3,6.8,3.7,41891,694533.2,752277.9,24.88,91.93,35,1984.05,1
19421,Sylhet,1984,6,36.7,25.2,596.0,83.0,1.2,6.7,4.3,41891,694533.2,752277.9,24.88,91.93,35,1984.06,1
19422,Sylhet,1984,7,35.0,24.6,820.0,87.0,1.2,7.2,2.8,41891,694533.2,752277.9,24.88,91.93,35,1984.07,1
19424,Sylhet,1984,9,34.6,23.4,801.0,87.0,1.0,5.5,4.7,41891,694533.2,752277.9,24.88,91.93,35,1984.09,1
19431,Sylhet,1985,4,34.2,21.2,541.0,81.0,1.7,5.3,6.9,41891,694533.2,752277.9,24.88,91.93,35,1985.04,1
19433,Sylhet,1985,6,34.4,24.1,1083.0,88.0,1.2,6.9,4.0,41891,694533.2,752277.9,24.88,91.93,35,1985.06,1
19434,Sylhet,1985,7,34.4,24.3,670.0,87.0,1.2,7.2,3.5,41891,694533.2,752277.9,24.88,91.93,35,1985.07,1
19436,Sylhet,1985,9,35.0,24.0,596.0,87.0,0.8,6.1,4.6,41891,694533.2,752277.9,24.88,91.93,35,1985.09,1
19446,Sylhet,1986,7,34.4,23.4,646.0,88.0,1.3,7.1,3.1,41891,694533.2,752277.9,24.88,91.93,35,1986.07,1
19447,Sylhet,1986,8,36.7,23.3,586.0,87.0,1.3,6.5,4.2,41891,694533.2,752277.9,24.88,91.93,35,1986.08,1
19448,Sylhet,1986,9,33.9,22.5,494.0,88.0,1.2,6.9,2.6,41891,694533.2,752277.9,24.88,91.93,35,1986.09,1
19449,Sylhet,1986,10,32.3,20.1,454.0,84.0,1.1,3.8,6.6,41891,694533.2,752277.9,24.88,91.93,35,1986.1,1
19457,Sylhet,1987,6,34.4,24.6,1057.0,89.0,1.6,6.8,2.5,41891,694533.2,752277.9,24.88,91.93,35,1987.06,1
19458,Sylhet,1987,7,34.7,24.9,1038.0,91.0,1.8,7.4,2.7,41891,694533.2,752277.9,24.88,91.93,35,1987.07,1
19459,Sylhet,1987,8,35.0,25.1,638.0,89.0,1.6,6.9,3.4,41891,694533.2,752277.9,24.88,91.93,35,1987.08,1
19460,Sylhet,1987,9,34.0,24.5,922.0,89.0,1.4,6.7,3.7,41891,694533.2,752277.9,24.88,91.93,35,1987.09,1
19468,Sylhet,1988,5,33.9,22.3,1110.0,87.0,1.7,6.7,3.6,41891,694533.2,752277.9,24.88,91.93,35,1988.05,1
19469,Sylhet,1988,6,36.7,24.3,959.0,85.0,1.8,6.2,5.1,41891,694533.2,752277.9,24.88,91.93,35,1988.06,1
19470,Sylhet,1988,7,35.0,24.7,738.0,88.0,1.8,7.1,2.7,41891,694533.2,752277.9,24.88,91.93,35,1988.07,1
19471,Sylhet,1988,8,35.2,24.7,1157.0,92.0,1.4,7.7,1.9,41891,694533.2,752277.9,24.88,91.93,35,1988.08,1
19472,Sylhet,1988,9,35.3,24.3,772.0,86.0,1.3,6.4,4.8,41891,694533.2,752277.9,24.88,91.93,35,1988.09,1
19480,Sylhet,1989,5,35.6,24.1,543.0,80.0,1.2,5.2,6.8,41891,694533.2,752277.9,24.88,91.93,35,1989.05,1
19481,Sylhet,1989,6,35.6,24.4,970.0,86.0,1.4,6.4,3.5,41891,694533.2,752277.9,24.88,91.93,35,1989.06,1
19482,Sylhet,1989,7,35.3,25.0,1342.0,88.0,1.3,6.9,3.1,41891,694533.2,752277.9,24.88,91.93,35,1989.07,1
19483,Sylhet,1989,8,34.6,25.2,665.0,85.0,0.9,6.4,5.1,41891,694533.2,752277.9,24.88,91.93,35,1989.08,1
19484,Sylhet,1989,9,35.0,24.2,1081.0,89.0,0.8,6.4,3.7,41891,694533.2,752277.9,24.88,91.93,35,1989.09,1
19485,Sylhet,1989,10,34.4,23.0,524.0,86.0,1.1,4.7,5.5,41891,694533.2,752277.9,24.88,91.93,35,1989.1,1
19491,Sylhet,1990,4,32.8,19.6,510.0,80.0,2.6,6.0,4.3,41891,694533.2,752277.9,24.88,91.93,35,1990.04,1
19492,Sylhet,1990,5,35.3,23.5,546.0,80.0,1.2,5.4,6.0,41891,694533.2,752277.9,24.88,91.93,35,1990.05,1
19493,Sylhet,1990,6,36.3,24.9,595.0,87.0,1.1,7.0,3.0,41891,694533.2,752277.9,24.88,91.93,35,1990.06,1
19494,Sylhet,1990,7,35.0,25.3,784.0,87.0,1.2,7.1,3.3,41891,694533.2,752277.9,24.88,91.93,35,1990.07,1
19495,Sylhet,1990,8,35.5,25.2,547.0,86.0,1.0,6.1,4.5,41891,694533.2,752277.9,24.88,91.93,35,1990.08,1
19496,Sylhet,1990,9,34.6,24.3,1023.0,90.0,1.0,6.7,3.5,41891,694533.2,752277.9,24.88,91.93,35,1990.09,1
19504,Sylhet,1991,5,32.8,20.7,1071.0,88.0,2.1,7.4,1.8,41891,694533.2,752277.9,24.88,91.93,35,1991.05,1
19505,Sylhet,1991,6,33.8,23.5,1203.0,89.0,1.3,7.4,1.9,41891,694533.2,752277.9,24.88,91.93,35,1991.06,1
19507,Sylhet,1991,8,37.4,24.7,437.0,85.0,1.3,7.0,4.1,41891,694533.2,752277.9,24.88,91.93,35,1991.08,1
19508,Sylhet,1991,9,33.6,23.7,781.0,90.0,0.9,6.5,2.4,41891,694533.2,752277.9,24.88,91.93,35,1991.09,1
19516,Sylhet,1992,5,34.3,21.0,544.0,81.0,1.6,5.6,5.5,41891,694533.2,752277.9,24.88,91.93,35,1992.05,1
19517,Sylhet,1992,6,36.1,23.1,666.0,84.0,1.2,6.1,4.7,41891,694533.2,752277.9,24.88,91.93,35,1992.06,1
19518,Sylhet,1992,7,35.4,24.1,901.0,88.0,1.4,7.1,2.7,41891,694533.2,752277.9,24.88,91.93,35,1992.07,1
19520,Sylhet,1992,9,35.5,22.3,459.0,86.0,1.1,5.9,4.6,41891,694533.2,752277.9,24.88,91.93,35,1992.09,1
19528,Sylhet,1993,5,35.4,21.9,577.0,84.0,1.6,6.3,4.4,41891,694533.2,752277.9,24.88,91.93,35,1993.05,1
19529,Sylhet,1993,6,35.1,23.8,1066.0,88.0,1.7,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,1993.06,1
19530,Sylhet,1993,7,35.2,25.1,1172.0,88.0,1.4,7.0,4.1,41891,694533.2,752277.9,24.88,91.93,35,1993.07,1
19531,Sylhet,1993,8,34.5,25.5,586.0,87.0,1.4,7.2,3.1,41891,694533.2,752277.9,24.88,91.93,35,1993.08,1
19532,Sylhet,1993,9,35.6,24.6,752.0,86.0,1.0,6.6,4.6,41891,694533.2,752277.9,24.88,91.93,35,1993.09,1
19538,Sylhet,1994,3,32.0,18.2,515.0,74.0,1.8,4.5,5.9,41891,694533.2,752277.9,24.88,91.93,35,1994.03,1
19541,Sylhet,1994,6,34.2,24.8,584.0,85.0,1.5,7.1,3.5,41891,694533.2,752277.9,24.88,91.93,35,1994.06,1
19542,Sylhet,1994,7,36.2,25.3,757.0,82.0,1.5,6.8,5.6,41891,694533.2,752277.9,24.88,91.93,35,1994.07,1
19543,Sylhet,1994,8,36.0,25.9,573.0,83.0,1.1,6.9,4.9,41891,694533.2,752277.9,24.88,91.93,35,1994.08,1
19553,Sylhet,1995,6,37.0,25.1,909.0,87.0,1.2,7.1,3.2,41891,694533.2,752277.9,24.88,91.93,35,1995.06,1
19554,Sylhet,1995,7,36.0,25.3,712.0,86.0,1.2,7.4,3.5,41891,694533.2,752277.9,24.88,91.93,35,1995.07,1
19555,Sylhet,1995,8,34.4,25.3,709.0,86.0,1.0,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,1995.08,1
19556,Sylhet,1995,9,35.5,25.3,423.0,84.0,0.9,6.6,4.1,41891,694533.2,752277.9,24.88,91.93,35,1995.09,1
19564,Sylhet,1996,5,35.2,22.8,759.0,84.0,1.4,6.3,4.7,41891,694533.2,752277.9,24.88,91.93,35,1996.05,1
19565,Sylhet,1996,6,37.0,24.3,518.0,86.0,1.2,6.3,4.0,41891,694533.2,752277.9,24.88,91.93,35,1996.06,1
19566,Sylhet,1996,7,36.7,25.1,745.0,91.0,1.0,7.5,2.3,41891,694533.2,752277.9,24.88,91.93,35,1996.07,1
19567,Sylhet,1996,8,36.2,25.1,744.0,89.0,0.9,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,1996.08,1
19577,Sylhet,1997,6,36.7,23.8,796.0,88.0,1.4,7.1,3.1,41891,694533.2,752277.9,24.88,91.93,35,1997.06,1
19578,Sylhet,1997,7,36.0,25.4,681.0,89.0,1.1,7.2,3.5,41891,694533.2,752277.9,24.88,91.93,35,1997.07,1
19579,Sylhet,1997,8,36.6,25.5,486.0,86.0,1.1,6.7,4.3,41891,694533.2,752277.9,24.88,91.93,35,1997.08,1
